,fnlwgt,marital-status,occupation,relationship,capital-loss,education-num,workclass,capital-gain,first_name,last_names
32872,322674,Never-married,Other-service,Not-in-family,0,10,Private,0,Veronica,Gonzales
32873,175266,Never-married,Craft-repair,Not-in-family,0,10,Private,0,Angela,Lloyd
32874,234067,Married-civ-spouse,Machine-op-inspct,Husband,0,9,Private,0,Kathryn,Dean
32875,198841,Married-civ-spouse,Prof-specialty,Husband,0,15,Self-emp-not-inc,0,Lisa,Humphrey
32876,314822,Married-civ-spouse,Adm-clerical,Husband,0,10,Federal-gov,0,Luis,Harmon
32877,316820,Married-civ-spouse,Farming-fishing,Husband,0,10,Self-emp-not-inc,0,Justin,Allen
32878,447210,Never-married,,Own-child,0,,,0,Cynthia,Wagner
32879,558344,Never-married,Other-service,Not-in-family,0,9,Private,0,Sergio,Armstrong
32880,221722,Never-married,Exec-managerial,Not-in-family,0,14,Local-gov,14344,Felicia,Taylor
32881,257509,Never-married,Craft-repair,Own-child,0,9,Private,0,Bradley,Hughes
32882,24721,Divorced,Adm-clerical,Unmarried,0,10,State-gov,0,Frank,Baldwin
32883,133969,Married-civ-spouse,Sales,Husband,0,9,Self-emp-not-inc,0,Stacy,Taylor
32884,187492,Married-civ-spouse,Prof-specialty,Husband,0,9,Private,0,Brandy,Zuniga
32885,149640,Married-spouse-absent,Transport-moving,Not-in-family,0,4,Private,0,Darren,Hill
32886,403468,Separated,Other-service,Unmarried,0,,Private,0,Mary,Crawford
32887,83727,Divorced,Other-service,Unmarried,0,9,Private,0,Cole,Hill
32888,40690,Divorced,Craft-repair,Not-in-family,0,10,Local-gov,0,Christie,Jenkins
32889,274800,Married-civ-spouse,Prof-specialty,Husband,0,13,Self-emp-not-inc,0,Brianna,Coleman
32890,260560,Married-civ-spouse,Exec-managerial,Husband,0,9,Private,0,Yvette,Morgan
32891,118001,Separated,Farming-fishing,Not-in-family,0,4,Private,0,Ann,Wright
32892,113453,Married-civ-spouse,Prof-specialty,Wife,0,14,Private,0,Alexandra,Murphy
32893,32275,Married-civ-spouse,Exec-managerial,Wife,0,10,Private,0,Crystal,Brown
32894,374983,Married-civ-spouse,Machine-op-inspct,Husband,0,7,Private,0,Kevin,Booth
32895,29887,Divorced,Tech-support,Not-in-family,1590,13,Private,0,Alyssa,Kim
32896,35595,Married-civ-spouse,Craft-repair,Husband,0,9,Self-emp-not-inc,0,Timothy,Mccall
32897,148890,Never-married,Handlers-cleaners,Own-child,0,10,Private,0,Mr.,Jason
32898,266439,Married-civ-spouse,Machine-op-inspct,Husband,1887,13,Private,0,Mary,Galloway
32899,108464,Married-civ-spouse,?,Husband,0,10,?,0,Carlos,Crane
32900,260782,Never-married,Craft-repair,Unmarried,0,9,Private,0,Amber,Ortiz
32901,293291,Married-civ-spouse,Machine-op-inspct,Husband,0,9,Private,0,Nancy,Sandoval
32902,185640,Married-civ-spouse,Exec-managerial,Husband,0,9,Self-emp-not-inc,0,Rachel,Swanson
32903,146706,Never-married,Other-service,Not-in-family,0,10,Private,0,Matthew,Morton
32904,224680,Married-civ-spouse,?,Husband,1258,15,?,0,Ashley,Williams
32905,541755,Married-civ-spouse,Craft-repair,Husband,0,9,Private,0,Tammie,Good
32906,222020,Married-civ-spouse,Adm-clerical,Husband,0,9,Federal-gov,0,Gabrielle,Ortiz
32907,40067,Married-civ-spouse,Craft-repair,Husband,0,10,Private,0,Ashley,Dunn
32908,75435,Married-civ-spouse,Handlers-cleaners,Husband,0,,Private,0,Judith,Moore
32909,214690,Separated,Adm-clerical,Not-in-family,0,10,Self-emp-inc,0,Erik,Terry
32910,134026,Never-married,Other-service,Other-relative,0,7,Private,0,Janet,Spencer
32911,186830,Never-married,Transport-moving,Other-relative,0,9,Private,0,Kyle,Byrd
32912,320510,Married-civ-spouse,Exec-managerial,Husband,1902,13,Private,0,Sarah,Garza
32913,134746,Married-civ-spouse,Sales,Wife,0,6,Private,0,Allen,Martinez
32914,167380,Married-civ-spouse,Farming-fishing,Husband,0,4,Self-emp-not-inc,0,Christopher,Waters
32915,102320,Separated,Tech-support,Own-child,0,11,Private,0,Bryan,Hall
32916,61499,Never-married,?,Not-in-family,0,9,?,0,Diana,Hernandez
32917,114459,Married-civ-spouse,Craft-repair,Husband,0,9,Private,0,Leah,Cunningham
32918,28996,Married-civ-spouse,Sales,Husband,0,10,Private,0,Joshua,Ramos
32919,22405,Separated,Other-service,Unmarried,0,9,Private,0,Jennifer,Poole
32920,87418,Married-civ-spouse,Exec-managerial,Husband,0,,Private,0,Thomas,Kaufman
32921,207172,Never-married,Sales,Other-relative,0,10,Private,0,Kimberly,Thornton
32922,59767,Divorced,Sales,Not-in-family,0,10,Private,0,Austin,Russell
32923,348491,Married-civ-spouse,Exec-managerial,Wife,0,10,Federal-gov,0,Kathy,Morrison
32924,772919,Married-civ-spouse,Other-service,Husband,0,13,Private,0,Andre,Moody
32925,133969,Married-civ-spouse,Prof-specialty,Husband,0,16,Private,0,Mr.,Timothy
32926,84774,Married-civ-spouse,Farming-fishing,Wife,0,12,Self-emp-not-inc,0,Darren,Lopez
32927,31339,Married-civ-spouse,Craft-repair,Husband,0,9,Local-gov,0,Norman,Gonzalez
32928,127198,Married-civ-spouse,Craft-repair,Husband,0,9,Self-emp-not-inc,0,Mrs.,Sarah
32929,89334,Married-civ-spouse,Prof-specialty,Husband,0,13,Federal-gov,0,Peter,Jones
32930,150941,Divorced,Machine-op-inspct,Unmarried,0,9,Private,0,Wanda,Jones
32931,153005,Married-civ-spouse,Craft-repair,Husband,0,6,Private,0,Walter,Solis
32932,129301,Married-civ-spouse,Transport-moving,Husband,0,5,Private,0,Dr.,Gabriel
32933,222249,Never-married,Adm-clerical,Other-relative,0,9,Private,0,Charles,Brown
32934,129246,Married-civ-spouse,?,Husband,0,9,?,0,Steven,Rubio
32935,167868,Never-married,Sales,Not-in-family,0,9,Private,0,Jeanne,Lane
32936,176317,Widowed,Adm-clerical,Own-child,0,9,Private,0,Michael,Buckley
32937,236910,Married-civ-spouse,Exec-managerial,Husband,0,13,Private,0,Alisha,Mccall
32938,42959,Married-civ-spouse,Sales,Wife,0,13,Self-emp-inc,0,Joshua,Tran
32939,243723,Married-civ-spouse,Other-service,Wife,0,,Private,0,Christopher,Chase
32940,188505,Married-AF-spouse,Prof-specialty,Wife,0,13,Private,0,Scott,Rogers
32941,287413,Never-married,,Not-in-family,0,9,,0,Thomas,Hanson
32942,77792,Married-civ-spouse,Exec-managerial,Husband,0,9,Private,0,Jordan,Henry
32943,84755,Widowed,?,Unmarried,0,10,?,0,Timothy,Ochoa
32944,148065,Married-civ-spouse,?,Husband,0,10,?,0,Miss,Valerie
32945,32406,Never-married,Prof-specialty,Not-in-family,0,13,Private,0,Kevin,Thompson
32946,241431,Married-civ-spouse,Prof-specialty,Husband,0,16,Self-emp-inc,0,Carla,Vega
32947,118725,Married-civ-spouse,Exec-managerial,Husband,0,9,Self-emp-inc,20051,Sean,Mack
32948,134974,Never-married,?,Own-child,0,10,?,0,Jacqueline,Richardson
32949,214413,Never-married,Adm-clerical,Own-child,0,14,Private,0,John,Bowman
32950,184699,Never-married,?,Unmarried,0,9,?,0,Tracy,Reed
32951,134886,Never-married,Adm-clerical,Not-in-family,0,10,Private,0,Jennifer,Li
32952,34848,Married-civ-spouse,Other-service,Husband,0,10,Private,0,Dale,Lewis
32953,108253,Married-civ-spouse,Prof-specialty,Wife,0,13,Private,0,Toni,Myers
32954,89182,Widowed,Adm-clerical,Not-in-family,0,9,Private,0,Michael,Rice
32955,199947,Married-civ-spouse,?,Husband,0,9,?,0,Roberta,Blackburn
32956,101108,Divorced,Other-service,Not-in-family,0,9,Private,0,Jonathan,Dixon
32957,411700,Married-civ-spouse,Adm-clerical,Husband,0,9,Federal-gov,7298,Kristen,Moody
32958,180382,Married-civ-spouse,Handlers-cleaners,Husband,0,3,Private,3411,Amber,Noble
32959,95108,Never-married,?,Not-in-family,0,9,?,0,Brett,Johnson
32960,269723,Divorced,Exec-managerial,Unmarried,0,9,Private,2977,Jeanette,Jones
32961,374116,Never-married,,Not-in-family,0,9,,0,Shawn,Preston
32962,154120,Never-married,Farming-fishing,Own-child,0,9,Self-emp-inc,0,Mary,Jenkins
32963,164488,Never-married,Handlers-cleaners,Own-child,0,10,Private,0,Katherine,Wallace
32964,193380,Never-married,Prof-specialty,Other-relative,0,13,State-gov,0,Joseph,Rojas
32965,252752,Never-married,?,Own-child,0,9,?,0,Ryan,Parker
32966,1033222,Married-civ-spouse,Machine-op-inspct,Husband,0,10,State-gov,0,Danny,Gordon
32967,333305,Married-civ-spouse,?,Own-child,0,10,?,0,Mandy,Taylor
32968,179048,Married-civ-spouse,Sales,Husband,0,9,Private,0,Susan,Montes
32969,103710,Never-married,Prof-specialty,Not-in-family,0,14,Private,0,Alexander,Weiss
32970,50646,Married-civ-spouse,Craft-repair,Husband,0,9,Private,0,Zachary,Randolph
32971,101709,Separated,Transport-moving,Not-in-family,0,9,Private,0,Mary,Haas
32972,136175,Married-civ-spouse,Protective-serv,Husband,0,10,Local-gov,0,Candice,Black
32973,80896,Separated,Transport-moving,Unmarried,0,9,Private,0,Lance,Scott
32974,427248,Divorced,Adm-clerical,Not-in-family,0,9,Private,0,Melissa,Aguilar
32975,250630,Never-married,Sales,Not-in-family,0,13,Private,0,Juan,Williams
32976,105813,Married-civ-spouse,Prof-specialty,Husband,0,13,Private,0,Andrea,Page
32977,108282,Married-civ-spouse,Exec-managerial,Husband,0,13,Private,0,Jermaine,Nielsen
32978,47261,Married-civ-spouse,Farming-fishing,Husband,0,10,Self-emp-not-inc,0,John,Howard
32979,313181,Divorced,Adm-clerical,Other-relative,0,9,Private,0,Tracy,Martin
32980,43387,Married-civ-spouse,Exec-managerial,Husband,0,13,Private,0,Debra,Reed
32981,102308,Married-civ-spouse,Sales,Husband,0,14,Private,0,Sylvia,Stafford
32982,243409,Married-civ-spouse,Transport-moving,Husband,0,9,Private,0,Whitney,Copeland
32983,138022,Divorced,Craft-repair,Not-in-family,0,7,Self-emp-not-inc,0,Jessica,Bates
32984,165232,Divorced,Tech-support,Not-in-family,0,10,Private,0,Stanley,Duarte
32985,167063,Married-civ-spouse,Tech-support,Husband,0,13,Private,0,Elizabeth,Allen
32986,192878,Divorced,Machine-op-inspct,Not-in-family,0,6,Private,0,Faith,Carter
32987,130741,Never-married,Sales,Own-child,0,13,Private,0,Jennifer,Singleton
32988,411950,Divorced,Adm-clerical,Not-in-family,0,9,Private,0,Darlene,Thompson
32989,346081,Divorced,Prof-specialty,Not-in-family,0,9,Private,0,Christopher,Newton
32990,236246,Married-civ-spouse,Exec-managerial,Husband,0,12,Private,0,Austin,Farmer
32991,209535,Married-civ-spouse,Prof-specialty,Husband,0,14,Local-gov,0,Jessica,Mckee
32992,140915,Married-civ-spouse,Sales,Husband,0,9,Self-emp-not-inc,0,Lindsay,Miller
32993,134026,Never-married,Adm-clerical,Other-relative,0,10,Federal-gov,2174,Jennifer,James
32994,239450,Married-civ-spouse,Sales,Husband,0,10,Private,0,Timothy,Hill
32995,33551,Divorced,Adm-clerical,Not-in-family,0,,Private,0,Paul,Conner
32996,276851,Divorced,Protective-serv,Own-child,1762,9,Private,0,Angela,Davis
32997,117509,Married-civ-spouse,Craft-repair,Husband,0,5,Private,0,Linda,Obrien
32998,327435,Married-civ-spouse,Prof-specialty,Wife,0,13,Private,0,Angela,Contreras
32999,106552,Never-married,Prof-specialty,Own-child,0,13,Private,0,David,Patel
33000,132559,Married-civ-spouse,Craft-repair,Husband,1977,16,Self-emp-inc,0,Michele,Porter
33001,244315,Divorced,Craft-repair,Other-relative,0,9,Private,0,Leslie,White
33002,193755,Divorced,Exec-managerial,Not-in-family,0,13,Private,0,George,Young
33003,199018,Married-civ-spouse,Adm-clerical,Husband,0,9,Private,0,April,Olsen
33004,182740,Divorced,Prof-specialty,Unmarried,0,9,Private,0,Roger,Wright
33005,209955,Never-married,Sales,Own-child,0,10,Private,0,William,Davenport
33006,217460,Married-civ-spouse,Transport-moving,Husband,0,5,Private,0,Jon,Perez
33007,27207,Married-civ-spouse,Farming-fishing,Husband,0,7,Self-emp-not-inc,0,Donald,Lee
33008,124052,Married-civ-spouse,Craft-repair,Husband,0,9,Private,0,Troy,Campbell
33009,226608,Married-civ-spouse,Machine-op-inspct,Husband,0,2,Private,0,Paige,Harris
33010,91355,Never-married,Other-service,Not-in-family,0,9,Private,0,Vincent,Garcia
33011,181992,Never-married,Sales,Not-in-family,0,10,Private,0,Mary,Gibson
33012,195144,Never-married,Exec-managerial,Not-in-family,0,9,Private,0,Todd,Bryan
33013,210991,Married-civ-spouse,Craft-repair,Husband,1740,13,Local-gov,0,Stephanie,Lozano
33014,187693,Married-civ-spouse,Craft-repair,Husband,0,9,Self-emp-not-inc,0,Kelly,Chandler
33015,108765,Married-civ-spouse,Adm-clerical,Wife,0,9,Local-gov,0,Kyle,Hoover
33016,111746,Married-civ-spouse,Craft-repair,Husband,0,10,Self-emp-inc,0,Tony,Rowland
33017,118876,Never-married,Exec-managerial,Not-in-family,0,13,Private,0,Morgan,Miller
33018,266343,Married-civ-spouse,Prof-specialty,Husband,0,9,Private,0,Tiffany,West
33019,220066,Married-civ-spouse,Prof-specialty,Wife,0,16,State-gov,0,Dr.,Maria
33020,73585,Married-civ-spouse,Prof-specialty,Husband,0,14,Private,0,Anthony,Benjamin
33021,204235,Married-civ-spouse,Exec-managerial,Husband,0,14,Self-emp-not-inc,99999,Timothy,Love
33022,48347,Never-married,Farming-fishing,Own-child,0,13,Private,0,Clinton,Edwards
33023,229656,Divorced,Adm-clerical,Unmarried,0,9,Private,0,Andrew,Payne
33024,329852,Never-married,Machine-op-inspct,Not-in-family,0,9,Private,0,Gary,Golden
33025,403489,Married-civ-spouse,Prof-specialty,Husband,0,14,Federal-gov,0,Christopher,Dominguez
33026,103950,Divorced,Prof-specialty,Not-in-family,0,14,Private,0,Jeremiah,Gill
33027,247115,Never-married,Adm-clerical,Own-child,0,9,Private,0,Tammy,Drake
33028,90582,Married-civ-spouse,Transport-moving,Husband,0,9,Private,0,Christopher,Anderson
33029,195023,Separated,Adm-clerical,Unmarried,0,10,Federal-gov,0,Theresa,Wright
33030,108386,Married-civ-spouse,Protective-serv,Husband,0,11,Local-gov,0,Nancy,Farmer
33031,191935,Never-married,Sales,Own-child,0,12,Private,0,Andrea,Kelly
33032,315984,Married-civ-spouse,Exec-managerial,Husband,0,9,Self-emp-not-inc,0,Adam,Butler
33033,176410,Married-civ-spouse,Prof-specialty,Own-child,0,11,Private,7298,Natasha,Wood
33034,113464,Married-civ-spouse,Transport-moving,Husband,0,9,Private,0,Larry,Andrade
33035,294485,Never-married,Other-service,Own-child,0,6,Private,0,Veronica,Warner
33036,193882,Never-married,Adm-clerical,Own-child,0,9,Federal-gov,0,Savannah,Rodriguez
33037,141410,Married-civ-spouse,Machine-op-inspct,Husband,0,9,Private,0,Kristine,Flores
33038,22245,Divorced,Exec-managerial,Not-in-family,0,10,Private,0,Rhonda,Fisher
33039,175964,Divorced,Other-service,Not-in-family,0,10,Self-emp-not-inc,0,James,Erickson
33040,182687,Divorced,Other-service,Not-in-family,0,12,Private,0,Jeffrey,Cook
33041,287037,Never-married,Farming-fishing,Not-in-family,0,10,Private,0,Bianca,Martinez
33042,154337,Never-married,Other-service,Own-child,0,7,Private,0,Wendy,Simpson
33043,86019,Never-married,Sales,Not-in-family,0,7,Private,0,Darrell,Hall
33044,185859,Married-civ-spouse,Exec-managerial,Husband,0,13,State-gov,0,Nicole,Hartman
33045,171398,Never-married,Sales,Not-in-family,0,6,Private,0,Ryan,Soto
33046,216690,Married-civ-spouse,Prof-specialty,Husband,0,10,Private,0,Charles,Barnes
33047,31670,Married-civ-spouse,Farming-fishing,Husband,0,9,Self-emp-not-inc,0,Wendy,Williams
33048,269060,Never-married,Adm-clerical,Not-in-family,0,9,Private,0,Rebecca,Galloway
33049,185554,Never-married,Adm-clerical,Own-child,0,10,Private,0,Megan,Morris
33050,37939,Married-civ-spouse,Craft-repair,Husband,0,13,Self-emp-not-inc,0,Tina,Davis
33051,137109,Divorced,Other-service,Not-in-family,0,6,Private,0,Brenda,Barber
33052,182810,Never-married,,Not-in-family,1564,10,,0,Catherine,Archer
33053,71860,Married-civ-spouse,Farming-fishing,Husband,0,9,Private,0,Thomas,Jarvis
33054,296158,Married-civ-spouse,Craft-repair,Husband,0,6,Private,0,Katie,Patton
33055,226267,Married-civ-spouse,Sales,Husband,0,12,Private,0,Henry,Evans
33056,370156,Divorced,Adm-clerical,Unmarried,0,9,Private,0,Bruce,Acosta
33057,224361,Married-civ-spouse,Craft-repair,Husband,0,10,Private,0,Susan,Tyler
33058,321274,Married-civ-spouse,Craft-repair,Husband,0,10,Private,0,Lauren,Butler
33059,182108,Never-married,Machine-op-inspct,Not-in-family,0,16,Private,0,Kayla,Mason
33060,171424,Divorced,Transport-moving,Not-in-family,0,9,Private,0,Vernon,Collins
33061,34862,Divorced,Sales,Not-in-family,1564,13,Private,0,Victoria,Coffey
33062,210781,Never-married,Priv-house-serv,Not-in-family,0,13,Private,0,Martin,Strong
33063,77884,Married-civ-spouse,Sales,Husband,0,11,Private,0,Kyle,Banks
33064,245529,Divorced,Prof-specialty,Not-in-family,0,12,Private,0,Gregory,Ellis
33065,87584,Widowed,Other-service,Unmarried,0,9,Private,0,Theresa,Diaz
33066,142757,Married-civ-spouse,Prof-specialty,Husband,0,10,Private,0,Joseph,Kennedy
33067,233780,Divorced,Adm-clerical,Not-in-family,0,11,Private,2202,John,Wolf
33068,29144,Never-married,Sales,Not-in-family,0,13,Private,0,Justin,Gonzalez
33069,357781,Married-civ-spouse,Farming-fishing,Husband,0,4,Private,0,Maria,Ortiz
33070,199753,Married-civ-spouse,Other-service,Husband,0,10,Self-emp-not-inc,0,Nina,Brown
33071,301614,Married-civ-spouse,Transport-moving,Husband,0,9,Private,0,Terri,Carter
33072,228476,Married-civ-spouse,Sales,Husband,0,13,Private,0,Jesus,Smith
33073,274683,Married-civ-spouse,Sales,Husband,0,10,Self-emp-not-inc,7688,Mr.,Charles
33074,50953,Never-married,Tech-support,Not-in-family,0,10,Private,0,Megan,Cox
33075,226296,Married-civ-spouse,Prof-specialty,Husband,0,9,Self-emp-not-inc,0,Jean,Delacruz
33076,192849,Divorced,Other-service,Not-in-family,0,13,Private,0,Dakota,Wilkins
33077,131611,Never-married,Adm-clerical,Own-child,0,10,Private,0,Valerie,Wright
33078,47589,Married-civ-spouse,Exec-managerial,Husband,0,10,Private,15024,Beth,Rowe
33079,241667,Never-married,Prof-specialty,Not-in-family,0,14,Private,0,Shane,Moore
33080,273558,Never-married,?,Not-in-family,0,10,?,0,Deborah,Bradley
33081,167790,Never-married,Adm-clerical,Own-child,0,9,Private,0,Jennifer,Herrera
33082,163595,Married-civ-spouse,Sales,Husband,0,13,Private,0,Amanda,Robbins
33083,171438,Separated,Sales,Unmarried,0,11,Private,0,Mr.,Caleb
33084,152452,Married-civ-spouse,Craft-repair,Husband,0,9,Private,0,Stephen,Henderson
33085,478829,Married-civ-spouse,Prof-specialty,Husband,0,15,Self-emp-inc,99999,Christian,Jones
33086,366757,Married-civ-spouse,Craft-repair,Husband,0,9,Private,0,Jason,Little
33087,183374,Widowed,?,Not-in-family,0,9,?,2329,Jeff,Vincent
33088,178976,Never-married,Adm-clerical,Unmarried,0,9,Private,0,Victoria,Perry
33089,169003,Never-married,Adm-clerical,Own-child,0,8,Federal-gov,0,Dan,Campbell
33090,336320,Divorced,Protective-serv,Not-in-family,0,13,Local-gov,0,William,Sullivan
33091,294443,Divorced,,Not-in-family,0,11,,0,Jason,Baldwin
33092,367984,Married-civ-spouse,Exec-managerial,Husband,0,11,Private,15024,David,Moody
33093,127610,Never-married,Prof-specialty,Own-child,0,13,Private,0,Jenny,Hernandez
33094,143699,Married-civ-spouse,Other-service,Wife,0,10,Local-gov,0,Kathleen,Flores
33095,153414,Married-civ-spouse,Sales,Husband,0,13,Private,0,Amy,Grimes
33096,72931,Married-spouse-absent,Adm-clerical,Not-in-family,0,4,Self-emp-not-inc,0,Larry,Fox
33097,183342,Married-civ-spouse,Exec-managerial,Husband,0,15,Private,0,Johnny,Horton
33098,106705,Never-married,Handlers-cleaners,Own-child,0,9,Private,0,Laura,Arnold
33099,94081,Never-married,Craft-repair,Not-in-family,0,9,Private,0,Dennis,Strong
33100,234125,Married-civ-spouse,Other-service,Husband,0,9,Private,0,Melissa,Abbott
33101,190340,Married-civ-spouse,?,Husband,0,7,?,0,Mary,Wallace
33102,215251,Never-married,Exec-managerial,Not-in-family,0,13,Private,0,Elizabeth,Schmidt
33103,80933,Married-civ-spouse,Sales,Husband,0,10,Private,0,Susan,Reese
33104,241998,Married-civ-spouse,Exec-managerial,Husband,0,13,Private,0,Robert,Cervantes
33105,271486,Never-married,Craft-repair,Unmarried,0,9,Self-emp-not-inc,0,Steven,Becker
33106,164197,Married-civ-spouse,Exec-managerial,Husband,0,13,Private,0,Sarah,Lawrence
33107,107443,Married-civ-spouse,Handlers-cleaners,Husband,0,2,Private,0,Cheryl,Wheeler
33108,44489,Widowed,Farming-fishing,Unmarried,0,9,Private,0,Daniel,Johnson
33109,275446,Separated,Machine-op-inspct,Not-in-family,0,10,Private,0,Dr.,Jonathan
33110,105586,Married-civ-spouse,Craft-repair,Husband,0,11,Federal-gov,0,Jordan,Mccormick
33111,93206,Married-civ-spouse,Exec-managerial,Husband,1902,13,Self-emp-not-inc,0,Bonnie,Weaver
33112,45857,Never-married,Adm-clerical,Unmarried,0,9,Private,0,Jeremy,Sparks
33113,168981,Married-civ-spouse,Adm-clerical,Own-child,0,9,Private,0,Kenneth,Cantu
33114,207789,Divorced,Exec-managerial,Not-in-family,0,9,Private,0,Cynthia,Hayes
33115,65353,Married-civ-spouse,Craft-repair,Husband,0,11,Private,0,Mathew,Davis
33116,269323,Married-civ-spouse,Exec-managerial,Husband,0,10,Local-gov,0,Diana,Evans
33117,276241,Married-civ-spouse,Exec-managerial,Husband,0,13,State-gov,0,David,Perkins
