,age,fnlwgt,education,education-num,race,capital-gain,capital-loss,first_name,last_names
16725,27,411950,Bachelors,13,White,0,0,Joy,Rodriguez
16726,21,211013,Some-college,10,White,0,0,Eugene,Faulkner
16727,22,482082,11th,7,White,0,0,Maureen,Buckley
16728,87,90338,HS-grad,9,White,0,0,Cynthia,Lawson
16729,37,166193,HS-grad,9,White,0,0,Arthur,Williams
16730,50,284477,5th-6th,3,White,0,0,Roger,Reynolds
16731,44,33068,12th,8,White,0,0,Jason,Logan
16732,46,132576,HS-grad,9,White,0,1887,Julie,Krause
16733,56,32855,Some-college,10,White,0,0,Jasmine,Compton
16734,35,81280,Bachelors,13,White,0,0,Mary,Clements
16735,29,142519,HS-grad,9,White,0,0,Nathaniel,Fisher
16736,22,184756,Some-college,10,White,0,0,Rebecca,Hayes
16737,37,409189,HS-grad,9,White,0,0,Sarah,Bowen
16738,40,171231,Bachelors,13,White,0,0,Aaron,Shepherd
16739,42,196797,HS-grad,9,Black,0,0,Craig,Jackson
16740,59,61298,Bachelors,13,White,0,0,Shannon,Reed
16741,69,185691,11th,7,White,0,0,Mark,Gallegos
16742,31,31510,Assoc-acdm,12,White,0,0,David,Vaughn
16743,41,182567,Bachelors,13,White,0,0,Mrs.,Jessica
16744,51,133069,10th,6,White,0,0,Jon,Pugh
16745,27,96219,HS-grad,9,White,0,0,Chad,Berger
16746,40,92649,Assoc-acdm,12,White,0,0,Keith,Pace
16747,43,125405,HS-grad,9,White,0,0,Jonathan,Cantu
16748,43,498079,Bachelors,13,White,0,0,Steven,Burgess
16749,19,127085,Some-college,10,White,0,0,Laurie,Riggs
16750,29,90934,Bachelors,13,Asian-Pac-Islander,0,0,Sandra,Hopkins
16751,29,115064,HS-grad,9,White,0,0,Christina,Montoya
16752,53,135105,Bachelors,13,White,0,0,Joy,Myers
16753,53,196278,Some-college,10,White,0,0,Cheryl,Ortiz
16754,28,206088,Bachelors,13,White,0,0,Gina,Obrien
16755,41,111772,Assoc-acdm,12,White,0,1887,Victoria,Bates
16756,66,41506,10th,6,Black,0,0,Megan,Zuniga
16757,26,190916,HS-grad,9,White,0,0,Kristin,Johns
16758,60,180418,11th,7,White,0,0,Nathan,Adams
16759,40,83411,Some-college,10,White,0,0,Rebecca,Rios
16760,66,157942,HS-grad,9,Black,0,0,Guy,Moyer
16761,55,140063,HS-grad,9,White,0,0,Nathan,Scott
16762,37,99452,Some-college,10,White,0,0,Robert,Logan
16763,49,105444,12th,8,White,0,0,Sandra,Hart
16764,24,174907,HS-grad,9,White,0,0,Katie,Duncan
16765,47,318593,HS-grad,9,White,0,0,Scott,Bolton
16766,52,183146,12th,8,White,0,0,Claudia,Rodriguez
16767,19,310158,Some-college,10,White,0,0,Mrs.,Tonya
16768,35,276559,Bachelors,13,White,7298,0,Arthur,Hayes
16769,20,344394,Some-college,10,White,0,0,Lauren,Torres
16770,50,133014,Assoc-voc,11,White,0,0,Samantha,Gutierrez
16771,25,397317,Assoc-acdm,12,White,0,0,Amber,Hayes
16772,60,207665,HS-grad,9,White,0,0,Bianca,Roach
16773,35,224889,Bachelors,13,White,0,0,Jennifer,Cole
16774,26,158846,HS-grad,9,White,0,0,Richard,Evans
16775,45,36032,HS-grad,9,Black,0,0,Christy,Brown
16776,20,266467,HS-grad,9,White,0,0,Brooke,Velasquez
16777,26,183224,Some-college,10,Asian-Pac-Islander,0,0,Nicholas,Brown
16778,26,188626,HS-grad,9,White,0,0,Raymond,Sanders
16779,21,162869,Some-college,10,White,0,0,Joshua,Ruiz
16780,36,258102,HS-grad,9,White,0,0,Carrie,Bailey
16781,23,215624,Some-college,10,Asian-Pac-Islander,0,0,Terry,Green
16782,29,164711,Some-college,10,White,0,0,Margaret,Atkins
16783,52,199995,Masters,14,White,7298,0,Adam,Hernandez
16784,67,100718,HS-grad,9,White,0,0,Andre,Davis
16785,45,88500,Some-college,10,White,0,0,Tanner,Hayes
16786,56,249368,HS-grad,9,White,0,0,John,Bradley
16787,58,170480,Masters,14,White,0,0,Kristina,Sandoval
16788,26,172421,Some-college,10,White,0,0,Jeffrey,Park
16789,28,216013,HS-grad,9,White,0,0,Kelly,Young
16790,37,373895,Some-college,10,Black,0,0,Stephanie,Hernandez
16791,62,177791,10th,6,White,0,0,Sharon,Park
16792,30,148959,Some-college,10,White,0,0,Jonathan,Hill
16793,47,217750,HS-grad,9,White,0,0,Phyllis,Smith
16794,40,190044,Assoc-acdm,12,White,0,0,Kenneth,Alexander
16795,21,380219,Some-college,10,Black,0,0,Rhonda,Hunt
16796,64,202738,HS-grad,9,White,0,0,Dr.,Jennifer
16797,37,183800,,12,White,0,1887,Lisa,Lee
16798,54,162745,HS-grad,9,White,0,0,Beth,Evans
16799,27,93206,Some-college,10,Asian-Pac-Islander,0,0,David,Lucero
16800,31,48520,HS-grad,9,White,0,0,Stephanie,Maxwell
16801,19,112432,HS-grad,9,White,0,0,Samantha,Hart
16802,41,74182,HS-grad,9,White,0,0,Marcus,Yoder
16803,53,242606,HS-grad,9,White,0,0,Alejandra,Griffin
16804,28,157624,Bachelors,13,White,0,0,Kylie,Franklin
16805,25,281627,Masters,14,White,0,0,Ryan,Oconnell
16806,52,276515,Bachelors,13,White,0,0,Katherine,Jimenez
16807,60,88055,Prof-school,15,White,3781,0,Deanna,Singh
16808,72,33404,10th,6,White,0,0,Melinda,King
16809,20,149478,,10,White,0,0,Patricia,Fletcher
16810,31,87054,HS-grad,9,White,0,0,Tony,Rangel
16811,62,337721,HS-grad,9,White,0,0,Beverly,Owens
16812,25,185287,Some-college,10,White,0,0,Jimmy,Armstrong
16813,36,167482,HS-grad,9,White,0,0,Steven,Schaefer
16814,37,76767,Prof-school,15,White,0,0,Jordan,Keller
16815,18,212370,,9,White,0,0,John,Greene
16816,34,124827,10th,6,White,0,0,Danielle,Crawford
16817,21,29810,HS-grad,9,White,0,0,Steve,Reyes
16818,31,118149,Some-college,10,Black,0,0,Kathryn,Jones
16819,17,318025,HS-grad,9,White,0,0,Jason,Hutchinson
16820,45,149640,Bachelors,13,White,0,0,Jesus,Turner
16821,33,125761,Some-college,10,White,0,0,Ashley,Tran
16822,39,153047,HS-grad,9,White,0,0,Larry,Poole
16823,51,203953,HS-grad,9,White,0,0,Virginia,Fritz
16824,35,199352,Prof-school,15,White,0,1977,David,Huang
16825,17,145258,11th,7,White,0,0,Anthony,Ponce
16826,27,203160,HS-grad,9,White,0,0,Walter,Ortiz
16827,51,227261,Some-college,10,Black,0,0,Gwendolyn,Barrett
16828,48,56482,10th,6,Black,0,0,Jeffrey,Alvarez
16829,49,377622,Assoc-acdm,12,White,0,0,Stephanie,Marquez
16830,72,139889,Some-college,10,White,0,0,Robert,Frey
16831,33,189265,Some-college,10,White,0,0,Michael,Leon
16832,17,29078,7,,Amer-Indian-Eskimo,0,0,Carrie,Anderson
16833,28,177119,Masters,14,White,0,0,Mrs.,Stephanie
16834,53,205949,Assoc-acdm,12,Amer-Indian-Eskimo,0,0,Kevin,Mcgrath
16835,29,326330,Some-college,10,White,1831,0,Christine,Collins
16836,31,81846,HS-grad,9,Asian-Pac-Islander,0,0,Dr.,Christopher
16837,23,227915,HS-grad,9,White,0,0,Jesse,Wilson
16838,35,46947,Some-college,10,White,0,0,Alejandro,King
16839,27,187746,Some-college,10,White,0,0,Kenneth,Kirby
16840,35,150309,Some-college,10,Amer-Indian-Eskimo,0,1887,Sherry,Anderson
16841,46,87250,Bachelors,13,White,0,0,Sean,Rodriguez
16842,65,299494,11th,7,White,1797,0,Patricia,Moore
16843,47,162034,Bachelors,13,White,0,0,Mr.,Richard
16844,29,161478,Bachelors,13,Asian-Pac-Islander,0,0,Lee,West
16845,39,99146,Bachelors,13,White,0,1887,Laura,Campbell
16846,25,179772,HS-grad,9,White,0,0,Maria,Mccormick
16847,33,181091,12th,8,White,0,0,Amber,Olsen
16848,39,103110,Bachelors,13,White,0,0,Eric,Strickland
16849,43,220589,HS-grad,9,White,0,0,Justin,Murray
16850,18,266489,Some-college,10,White,0,0,Julia,Baker
16851,38,175232,HS-grad,9,White,0,0,Johnathan,Mills
16852,47,275867,HS-grad,9,White,0,0,Lori,Medina
16853,50,163671,HS-grad,9,White,0,0,Erica,Collier
16854,28,309196,Bachelors,13,White,0,0,Jamie,Anderson
16855,32,178109,10th,6,White,0,0,Raymond,Walker
16856,42,183319,5th-6th,3,White,0,0,John,Berger
16857,47,308499,HS-grad,9,White,0,0,Michael,Keller
16858,38,91716,11th,7,White,0,0,David,Gallagher
16859,43,180599,HS-grad,9,White,0,0,Sharon,Powell
16860,39,181943,Bachelors,13,White,0,0,Paul,Phillips
16861,42,184378,Some-college,10,White,0,0,Ashley,Newton
16862,47,191411,Masters,14,Asian-Pac-Islander,0,0,Sandra,Chan
16863,47,265097,HS-grad,9,White,0,0,Shane,Chang
16864,39,158956,Some-college,10,Black,0,0,Justin,Evans
16865,19,199609,Some-college,10,White,0,0,Gary,Casey
16866,58,292710,Assoc-acdm,12,White,0,0,Olivia,Benitez
16867,32,239662,HS-grad,9,Black,0,1579,Rachel,Preston
16868,37,54159,HS-grad,9,White,0,0,Lisa,Henderson
16869,60,127084,7th-8th,4,White,0,0,Shawn,Russo
16870,27,130492,11th,7,Other,0,0,Jennifer,Michael
16871,71,146365,Some-college,10,White,0,0,Donna,Le
16872,38,187748,Bachelors,13,White,0,0,Misty,Rodriguez
16873,38,176458,HS-grad,9,White,0,0,Jason,Winters
16874,51,117496,Masters,14,White,0,0,Alexandra,Powell
16875,31,157886,Some-college,10,White,0,0,Sean,Logan
16876,53,216931,7th-8th,4,White,0,0,Frederick,Walker
16877,51,220019,Assoc-acdm,12,White,0,0,Diana,Thompson
16878,29,59231,Some-college,10,White,0,0,Jacqueline,Davis
16879,36,408427,,15,White,0,0,Sabrina,Levy
16880,41,100800,Masters,14,White,0,0,Dominique,Williams
16881,50,156877,HS-grad,9,White,0,0,Rebecca,Rowe
16882,53,107096,Bachelors,13,White,0,1669,Rachel,Peters
16883,59,81973,Masters,14,Asian-Pac-Islander,0,0,Tonya,Lamb
16884,24,176389,HS-grad,9,White,0,0,Brenda,Diaz
16885,31,77634,Assoc-voc,11,White,0,0,Dr.,Aaron
16886,50,20795,HS-grad,9,White,0,0,Ralph,Lucas
16887,51,39264,Some-college,10,White,0,0,Kathleen,Lloyd
16888,32,209317,HS-grad,9,White,0,0,Ariel,Deleon
16889,32,124187,9th,5,Black,0,0,Regina,Gonzalez
16890,74,132112,HS-grad,9,White,0,0,Ms.,Stephanie
16891,63,160473,HS-grad,9,White,0,0,Ronnie,Brown
16892,28,168514,Assoc-acdm,12,White,0,0,Nicole,Nash
16893,37,217054,HS-grad,9,White,0,0,Abigail,Proctor
16894,24,285580,Bachelors,13,White,0,0,Cory,Mckee
16895,38,423616,HS-grad,9,White,0,0,Vickie,Reeves
16896,38,234807,Bachelors,13,White,0,0,Sara,Meyers
16897,71,141742,HS-grad,9,White,1731,0,Stephen,Atkins
16898,37,37778,Assoc-voc,11,White,0,0,Lisa,Adams
16899,41,84610,Bachelors,13,White,0,1902,Anthony,Mitchell
16900,19,118352,Some-college,10,White,0,0,Thomas,Ross
16901,27,226976,,9,White,0,0,Joseph,Davis
16902,49,211762,9,,White,0,0,Cheryl,Lewis
16903,41,187322,HS-grad,9,White,0,0,Stephanie,Robinson
16904,19,277974,Some-college,10,White,0,0,Briana,Franklin
16905,25,202700,HS-grad,9,White,0,0,Sandra,West
16906,20,206215,HS-grad,9,White,0,0,James,Johnston
16907,22,113703,Some-college,10,White,0,0,Joel,Hamilton
16908,22,202871,Assoc-voc,11,White,0,0,Krystal,Palmer
16909,59,31782,10th,6,White,0,0,Alex,Wood
16910,30,225231,Some-college,10,White,8614,0,Joshua,Guerra
16911,59,223215,Bachelors,13,White,0,1977,Jorge,Cooper
16912,52,305053,HS-grad,9,White,0,2051,Tracey,Love
16913,31,209213,HS-grad,9,Black,0,0,Katherine,Snyder
16914,55,231738,HS-grad,9,White,0,0,Paul,Williamson
16915,41,129793,HS-grad,9,White,0,0,Brittany,Lowery
16916,50,30682,7th-8th,4,White,0,0,Michelle,Carter
16917,38,27016,HS-grad,9,White,0,0,Craig,Zimmerman
16918,33,313729,Masters,14,White,0,0,Derek,Gordon
16919,59,98361,Some-college,10,White,0,0,Jason,Walter
16920,20,119742,HS-grad,9,White,0,0,Benjamin,Reeves
16921,44,128354,Masters,,White,0,0,Paul,Parker
16922,32,299635,Assoc-voc,11,White,0,0,Adam,Turner
16923,49,133669,Some-college,10,White,0,0,Kathy,Miller
16924,38,185556,10,,White,0,0,Theresa,Campbell
16925,33,108116,HS-grad,9,White,0,0,Elaine,Stone
16926,55,115457,HS-grad,9,White,0,0,Gabriel,Mccormick
16927,42,184837,HS-grad,9,White,7298,0,Debbie,Ferrell
16928,42,191196,Assoc-acdm,12,White,0,0,Mark,Russo
16929,22,166371,Some-college,10,White,0,0,Travis,Mcintosh
16930,27,134890,Bachelors,13,White,0,0,Jerry,Spears
16931,28,113870,HS-grad,9,White,0,0,Jasmine,Carey
16932,54,271160,11,,White,0,0,Julia,Lee
16933,38,191137,10th,6,White,0,0,Priscilla,Wright
16934,65,116057,HS-grad,9,White,6723,0,Tracy,Delgado
16935,57,230899,,3,White,0,0,Dwayne,Lewis
16936,53,21412,Some-college,10,White,0,0,Jeffrey,Mills
16937,32,52537,,10,Black,0,0,Craig,Cannon
16938,27,279872,Some-college,10,White,0,0,Sarah,Moody
16939,22,56582,HS-grad,9,White,0,0,Matthew,Smith
16940,32,128714,HS-grad,9,Black,0,0,Kyle,Huang
16941,30,264936,Bachelors,13,White,0,0,Ms.,Amber
16942,46,66934,,13,White,0,0,Joseph,Love
16943,17,234780,HS-grad,9,Black,0,0,Brian,Meadows
16944,32,348152,Masters,14,White,0,0,Angela,Paul
16945,22,188274,Assoc-acdm,12,White,0,0,Joseph,Booker
16946,26,173593,Masters,14,White,0,0,Brittany,Norman
16947,27,333990,Assoc-voc,11,White,0,0,Frank,Mccann
16948,27,148429,HS-grad,9,White,0,0,Alexis,Chavez
16949,33,265204,HS-grad,9,Black,0,0,Anthony,Myers
16950,55,169133,Bachelors,13,White,0,0,Carl,Goodman
16951,26,197156,HS-grad,9,White,0,0,Benjamin,Patel
16952,40,220609,Some-college,10,White,0,0,Douglas,Francis
16953,58,256466,Masters,14,Asian-Pac-Islander,7688,0,Luis,Reeves
16954,51,289436,Bachelors,13,White,0,0,Robert,Burns
16955,26,206721,Bachelors,13,White,0,0,Gary,Keller
16956,64,194894,Doctorate,16,White,4787,0,Ralph,Rogers
16957,32,207668,Bachelors,13,White,0,2444,Laura,Herrera
16958,27,165014,Some-college,10,Other,0,0,Don,Hall
16959,24,177287,12th,8,White,0,0,Amanda,Moore
16960,36,182074,HS-grad,9,White,0,0,Jacqueline,Clark
16961,36,156084,HS-grad,9,White,0,0,Jason,Jordan
16962,61,177189,Bachelors,13,White,0,0,Jared,Moore
16963,70,111712,HS-grad,9,White,0,0,Renee,Coleman
16964,31,56964,Some-college,10,White,0,0,Kim,White
16965,45,54038,Masters,14,White,0,0,Samantha,Bell
16966,26,36201,Bachelors,13,White,0,0,Robin,Ortega
16967,22,119742,HS-grad,9,White,0,0,Emma,Paul
16968,33,303942,9th,5,White,0,0,Cynthia,Keller
16969,48,116360,Assoc-voc,11,Black,0,0,Maria,Santiago
16970,46,212162,5th-6th,3,Black,0,0,Jennifer,Tran
16971,63,52144,Some-college,10,White,0,0,Kerry,Jenkins
16972,22,163870,HS-grad,9,White,0,0,Ethan,Ferrell
16973,54,96062,Bachelors,13,White,0,0,Juan,Bowers
16974,24,203924,Bachelors,13,White,0,0,Teresa,Robinson
16975,49,27614,HS-grad,9,White,0,0,Carolyn,Baker
16976,37,48268,HS-grad,9,White,0,0,Sarah,Wolf
16977,80,157778,Masters,14,White,0,0,Alexandra,Wright
16978,35,101978,HS-grad,9,White,0,0,Alicia,Barrera
16979,39,196673,HS-grad,9,White,5013,0,Alyssa,Zimmerman
16980,39,262841,HS-grad,9,White,0,0,Andrew,Hanson
16981,36,228190,HS-grad,9,Black,0,0,John,Holland
16982,35,305379,Bachelors,13,White,0,1887,Brandon,Lyons
16983,53,276515,Bachelors,13,White,0,0,Alejandro,Clark
16984,26,141824,Some-college,10,White,0,0,Tyler,Brown
16985,37,29660,Assoc-acdm,12,White,0,0,Mr.,Daniel
16986,60,181954,Bachelors,13,Asian-Pac-Islander,0,0,Valerie,Fischer
16987,22,509048,HS-grad,9,Black,0,0,Theresa,Leon
16988,24,96844,Some-college,10,White,0,0,George,Smith
16989,59,441227,Masters,14,Black,7298,0,David,Reese
16990,52,180195,Bachelors,13,White,0,0,Nancy,Evans
16991,31,103651,HS-grad,9,White,0,0,Jon,Hill
16992,38,183683,10th,6,White,0,0,Vickie,Johnson
16993,33,394727,10th,6,Black,0,0,Chelsea,Anderson
16994,41,38434,,14,White,7688,0,Taylor,Dunlap
16995,49,171301,HS-grad,9,Black,0,0,Lauren,Mitchell
16996,40,242521,Assoc-voc,11,White,0,0,Ashley,Simmons
16997,33,120460,HS-grad,9,White,0,0,Brenda,Wilson
16998,41,168730,Some-college,10,White,0,0,Jeff,Owen
16999,59,103948,HS-grad,9,White,0,0,Nicole,Edwards
17000,31,158847,Assoc-acdm,12,Black,0,0,Sarah,Miller
17001,41,144752,Some-college,10,Amer-Indian-Eskimo,0,0,James,Norman
17002,45,105431,HS-grad,9,Black,0,0,Donald,Obrien
17003,19,139278,HS-grad,9,White,0,0,Stephanie,Castro
17004,49,123207,HS-grad,9,White,0,0,Kylie,Anderson
17005,52,208570,Assoc-voc,11,White,0,0,Keith,Smith
17006,50,175804,HS-grad,9,White,0,0,Brittany,Banks
17007,23,93977,HS-grad,9,White,0,0,Craig,Nelson
17008,41,128700,HS-grad,9,White,0,0,Wayne,Holt
17009,49,195949,HS-grad,9,White,0,0,Mary,Parks
17010,20,289944,Some-college,10,White,0,0,Dana,Roberts
17011,42,217826,HS-grad,9,Black,0,0,Kim,Donaldson
17012,37,212512,HS-grad,9,White,3464,0,Mary,Lopez
17013,34,538243,Some-college,10,Black,0,0,Dwayne,Miller
17014,50,34832,Bachelors,13,White,15024,0,Chloe,Maldonado
17015,29,173652,Some-college,10,White,0,0,Kim,Murray
17016,34,313729,Bachelors,13,White,0,0,Lauren,Clarke
17017,43,393762,Some-college,10,White,0,0,Cassandra,Robbins
17018,37,145064,Assoc-acdm,12,White,0,0,Gregory,Farrell
17019,33,479600,Some-college,10,Black,0,0,Diane,Kelley
17020,61,195453,HS-grad,9,White,0,0,Grant,Brown
17021,40,116632,Bachelors,13,White,0,0,Michael,Reynolds
17022,57,190997,Bachelors,13,White,0,0,Kelly,Phillips
17023,42,159931,Bachelors,13,White,0,0,Danielle,Henry
17024,19,431745,11th,7,White,0,0,Scott,Walters
17025,23,52262,Assoc-voc,11,White,0,0,Kevin,Howard
17026,47,99127,Assoc-voc,11,White,0,0,Matthew,Espinoza
17027,36,288585,HS-grad,9,Asian-Pac-Islander,0,0,Jill,Butler
17028,47,131160,Bachelors,13,White,99999,0,Rachel,Williams
17029,57,34297,7th-8th,4,White,0,0,Katie,Chandler
17030,38,235379,Assoc-acdm,12,White,0,0,Amber,Wright
17031,23,384651,Some-college,10,White,0,0,Caitlin,Taylor
17032,25,267431,Bachelors,13,Black,0,0,Jennifer,Miller
17033,38,242559,HS-grad,9,White,0,0,Daniel,Hunter
17034,25,213412,Bachelors,13,White,0,0,Vincent,Watts
17035,33,49027,HS-grad,9,White,0,0,Sarah,Johnson
17036,33,162572,Bachelors,13,White,99999,0,Courtney,Cole
17037,48,102102,Assoc-voc,,White,0,0,Holly,Knox
17038,22,100188,Some-college,10,White,0,0,Angel,Hunt
17039,44,342510,Doctorate,16,White,7688,0,Jeffery,Bailey
17040,39,101782,HS-grad,9,White,0,0,Becky,Stanton
17041,35,174503,HS-grad,9,White,0,0,Stephen,Santos
17042,43,69758,Assoc-acdm,12,Asian-Pac-Islander,0,0,Alexis,Gray
17043,49,315998,Bachelors,13,White,0,0,Kimberly,Aguilar
17044,69,107850,Masters,14,White,6514,0,Jennifer,Flynn
17045,48,176140,11th,7,Black,0,0,Mrs.,Kristina
17046,41,191814,HS-grad,9,White,0,0,Jennifer,Hanson
17047,19,174732,Some-college,10,Black,0,0,Denise,Reynolds
17048,51,381769,,9,White,0,0,Melissa,Wilkinson
17049,21,163870,10th,6,White,3908,0,Gregory,Morrow
17050,32,216145,Some-college,10,White,4650,0,Angela,Wilkerson
17051,74,89667,Bachelors,13,Other,0,0,Christopher,Sims
17052,52,231865,HS-grad,9,White,0,0,Sara,Hooper
17053,51,194259,Bachelors,13,White,0,0,Angela,Marquez
17054,40,75363,Some-college,10,White,0,0,Pamela,Lin
17055,39,122493,HS-grad,9,White,7298,0,Suzanne,Jordan
17056,31,137290,Bachelors,13,White,0,0,Stephanie,Collins
17057,26,157249,11th,7,White,0,0,Carla,Barrett
17058,30,144593,HS-grad,9,Black,0,0,Deborah,Castro
17059,32,317378,Bachelors,13,White,10520,0,Alan,Johnson
17060,35,38245,Some-college,10,White,0,0,Diane,Jackson
17061,63,241404,Some-college,10,White,0,0,Ariel,Daniels
17062,19,269657,Some-college,10,White,0,0,Tammy,Farley
17063,37,179088,,10,White,0,0,Randy,Sherman
17064,47,199058,,13,White,0,0,Raymond,Reed
17065,32,234195,HS-grad,9,White,0,0,Robert,Stokes
17066,28,242482,,9,White,0,0,Brittany,Romero
17067,38,180303,Bachelors,13,Asian-Pac-Islander,0,0,Olivia,Taylor
17068,30,335124,Some-college,10,White,0,0,Mark,Riley
17069,68,233954,Masters,14,Black,0,0,Johnathan,Williams
17070,20,122971,,10,White,0,0,Katrina,Rivera
17071,19,391329,Some-college,10,White,0,0,Tiffany,Davis
17072,35,133454,10th,6,White,0,0,Amy,Holloway
17073,21,520231,Some-college,10,White,0,0,Laura,Griffith
17074,44,152629,Bachelors,13,White,3103,0,Roberta,Hanna
17075,55,139834,Bachelors,13,White,0,0,Joshua,Perez
17076,68,204082,Some-college,10,White,0,0,Victoria,Weber
17077,53,216691,Doctorate,16,White,10520,0,Ryan,Valentine
17078,27,165519,HS-grad,9,White,0,0,Cindy,Anderson
17079,40,114580,HS-grad,9,White,0,0,Melanie,Mitchell
17080,18,236069,10th,6,Black,0,0,Nichole,Boyer
17081,24,224785,Bachelors,13,White,0,1876,Samantha,Zhang
17082,30,220148,HS-grad,9,White,0,1848,Mrs.,Melissa
17083,34,287737,Bachelors,13,White,0,0,Brandon,Ramos
17084,29,439263,HS-grad,9,White,0,0,Kendra,Price
17085,39,33289,HS-grad,9,White,0,0,Leslie,Molina
17086,37,149230,Assoc-voc,11,White,0,0,Riley,Hayes
17087,25,503012,5th-6th,3,White,0,0,Bruce,Parsons
17088,78,59583,7th-8th,4,White,0,0,Scott,Kelly
17089,52,150393,Bachelors,13,White,0,0,Anthony,Watkins
17090,73,96262,HS-grad,9,White,0,0,Brian,Ramos
17091,60,187124,HS-grad,9,White,0,0,Jeffrey,Burch
17092,37,243425,HS-grad,9,White,0,0,Kevin,Rogers
17093,68,284763,11th,7,White,0,0,Betty,Juarez
17094,26,300290,11th,7,White,0,0,Erin,Little
17095,55,205759,Doctorate,16,White,0,0,Angela,Daniel
17096,60,23063,7th-8th,4,White,0,0,Amber,Sanchez
17097,37,607848,Bachelors,13,White,0,0,Tim,Heath
17098,61,195789,,9,White,0,0,Casey,Myers
17099,18,45316,11th,7,White,0,0,Jeffrey,Ramirez
17100,25,144259,HS-grad,9,Black,0,0,Debra,Gutierrez
17101,30,714597,Some-college,10,Black,0,0,Molly,Howell
17102,23,176486,Assoc-voc,11,White,0,0,Janet,Carson
17103,22,183083,Some-college,10,White,0,0,Adam,Mckinney
17104,50,156008,11th,7,Black,0,0,Denise,Mccarthy
17105,67,244122,Assoc-voc,11,White,0,0,Denise,Douglas
17106,55,408537,9th,5,White,99999,0,Erik,Bates
17107,35,175769,9,,White,0,0,Courtney,Gibbs
17108,41,163258,Bachelors,13,White,0,0,Jody,Rangel
17109,56,108276,,13,White,0,0,William,Lopez
17110,26,151626,Bachelors,13,Black,0,0,Mary,Thompson
17111,21,165475,HS-grad,9,White,0,0,Claudia,Hoffman
17112,46,280030,5th-6th,3,White,0,0,Paul,Washington
17113,55,109015,Bachelors,13,White,0,1876,Paul,Powell
17114,34,182274,Some-college,10,White,0,1887,Brian,Gregory
17115,45,144086,HS-grad,9,White,0,0,Carlos,Lin
17116,42,104118,Some-college,10,White,0,0,Christopher,Villa
17117,31,293594,HS-grad,9,White,0,3770,Jon,Preston
17118,31,415706,10th,6,White,0,0,Megan,Roberts
17119,17,117798,10th,6,White,0,0,Lee,Bailey
17120,30,54334,5,,White,0,0,Rebecca,Johnson
17121,41,182303,Some-college,10,White,0,0,William,Mccann
17122,48,180695,Some-college,10,White,0,0,Brittney,Vaughn
17123,32,76773,Some-college,10,White,0,0,Alisha,Cox
17124,19,188618,HS-grad,9,White,0,0,Eric,Cooper
17125,41,215479,HS-grad,9,Black,0,0,Dylan,Henry
17126,37,117651,Bachelors,13,White,0,0,Kevin,Morton
17127,19,165416,Some-college,10,Black,0,0,Jennifer,Roy
17128,45,474617,HS-grad,9,Black,5455,0,Holly,Sweeney
17129,40,105936,Prof-school,15,White,0,0,Gerald,Martin
17130,53,117674,Some-college,10,White,7298,0,Shannon,Horne
17131,23,72922,Some-college,10,White,0,0,Angie,Ellis
17132,40,31627,Bachelors,13,White,0,0,Robert,Hayes
17133,22,108506,Assoc-voc,11,Amer-Indian-Eskimo,0,0,Anthony,Daniels
17134,47,459189,HS-grad,9,White,0,0,Amy,Pena
17135,26,121559,HS-grad,9,White,0,0,Kimberly,Lindsey
17136,53,118793,HS-grad,9,White,0,0,Catherine,Gregory
17137,27,116207,9th,5,White,0,0,Darrell,Ramos
17138,20,117476,10,,White,0,0,Derek,Dudley
17139,38,216319,Doctorate,16,Asian-Pac-Islander,0,0,Brady,Weaver
17140,41,191451,Masters,14,Black,0,0,Gary,Marshall
