,hours-per-week,occupation,capital-gain,relationship,education-num,sex,workclass,capital-loss,first_name,last_names
359,40,Other-service,0,Not-in-family,9,Female,Private,0,Todd,Peterson
360,40,Adm-clerical,0,Not-in-family,10,Female,Private,0,Catherine,Duarte
361,25,Farming-fishing,0,Husband,5,Male,Self-emp-not-inc,0,Melissa,Mcgee
362,40,Machine-op-inspct,0,Unmarried,,Male,Private,0,Kathy,Watkins
363,46,Machine-op-inspct,0,Husband,10,Male,Private,0,Caitlin,Silva
364,40,Prof-specialty,0,Not-in-family,10,Male,State-gov,0,Jordan,Whitaker
365,40,Craft-repair,0,Husband,10,Male,Private,0,Vanessa,Nguyen
366,35,Prof-specialty,0,Wife,14,Female,Local-gov,0,Darren,Lawson
367,40,Machine-op-inspct,0,Not-in-family,13,Male,Private,1590,John,Yoder
368,35,Craft-repair,0,Own-child,4,Male,Private,0,Stephen,Rose
369,55,Exec-managerial,0,Not-in-family,13,Male,State-gov,0,Stephen,Ferguson
370,35,Adm-clerical,0,Husband,9,Male,Private,0,Diane,Farrell
371,40,Transport-moving,0,Not-in-family,10,Male,Private,0,Meredith,Clay
372,40,Other-service,0,Not-in-family,11,Male,Private,0,Taylor,Flynn
373,50,Sales,0,Not-in-family,13,Female,Private,0,Cheryl,Vasquez
374,40,Craft-repair,0,Not-in-family,11,Male,Self-emp-not-inc,0,Linda,Molina
375,40,Exec-managerial,15024,Husband,14,Male,Private,0,Theresa,Miller
376,35,Craft-repair,0,Not-in-family,7,Male,Private,0,Christina,Gomez
377,55,Tech-support,0,Not-in-family,15,Male,Private,0,Anthony,Coffey
378,40,Craft-repair,99999,Husband,13,Male,Private,0,Martha,Daniels
379,40,Tech-support,0,Own-child,13,Female,Private,0,Caroline,Montes
380,40,Adm-clerical,0,Own-child,10,Male,Private,0,Christine,Jones
381,45,Exec-managerial,0,Husband,13,Male,Self-emp-not-inc,0,Tammy,Valdez
382,40,Craft-repair,0,Husband,13,Male,Private,0,David,Carlson
383,40,Adm-clerical,0,Not-in-family,13,Female,Private,0,Jill,Chase
384,72,?,0,Own-child,7,Male,?,0,Andrea,Myers
385,30,Adm-clerical,0,Not-in-family,13,Female,Private,0,Joshua,Blake
386,24,Handlers-cleaners,0,Own-child,7,Male,Private,0,Timothy,Cohen
387,55,?,0,Not-in-family,12,Male,?,0,James,Horton
388,24,Exec-managerial,0,Own-child,10,Male,Private,0,Veronica,Wilkins
389,60,Protective-serv,0,Husband,12,Male,Private,0,Randall,Abbott
390,40,Machine-op-inspct,0,Not-in-family,9,Male,Private,0,Jeffrey,Bradley
391,40,Exec-managerial,0,Not-in-family,13,Female,Private,0,Alicia,Hernandez
392,40,Craft-repair,0,Own-child,10,Male,Private,0,Carol,Peterson
393,52,Tech-support,0,Husband,11,Male,Private,0,Krista,Cunningham
394,44,Transport-moving,0,Not-in-family,9,Male,Private,0,Tracy,Walker
395,50,Craft-repair,0,Husband,13,Male,Self-emp-inc,0,Lance,Robertson
396,55,Exec-managerial,0,Not-in-family,13,Female,Private,0,Clarence,Meyers
397,20,Exec-managerial,0,Unmarried,9,Female,Private,0,Sarah,Fernandez
398,40,Craft-repair,0,Husband,6,Male,Private,0,Scott,Mccall
399,40,Craft-repair,2354,Unmarried,9,Male,Private,0,Breanna,Ewing
400,35,Craft-repair,0,Own-child,7,Male,Private,0,Joseph,Watson
401,50,Craft-repair,0,Not-in-family,9,Male,Self-emp-not-inc,0,Jeffrey,Sullivan
402,40,Other-service,3103,Husband,8,Male,Private,0,Brenda,Blair
403,40,Exec-managerial,0,Husband,8,Male,Local-gov,0,Frank,Walker
404,20,Adm-clerical,0,Not-in-family,10,Female,Private,0,Omar,Duarte
405,40,Craft-repair,0,Husband,9,Male,Private,2377,Amanda,Henderson
406,50,Machine-op-inspct,0,Husband,12,Male,Private,0,Amber,Newton
407,24,Sales,0,Own-child,10,Female,Private,0,Bradley,Chavez
408,40,Other-service,0,Husband,3,Male,Private,0,Claire,Woods
409,50,Farming-fishing,0,Husband,13,Male,Private,0,Shawn,Torres
410,37,Tech-support,0,Not-in-family,13,Male,Private,0,Jim,Johns
411,65,Craft-repair,0,Husband,7,Male,Private,0,Steven,Thompson
412,35,Sales,0,Other-relative,10,Female,Private,0,Tiffany,Cain
413,40,Craft-repair,0,Own-child,11,Male,State-gov,0,Eric,Adams
414,25,Handlers-cleaners,0,Own-child,9,Male,Private,0,Tracy,Malone
415,40,Other-service,0,Husband,9,Male,Local-gov,0,Bradley,Morris
416,70,Transport-moving,15024,Husband,8,Male,Private,0,Brad,Ramirez
417,45,Craft-repair,3103,Husband,10,Male,Private,0,Blake,Richardson
418,22,Craft-repair,0,Unmarried,10,Male,Private,0,Crystal,Dixon
419,60,Prof-specialty,7298,Husband,13,Male,Private,0,Brittany,Valencia
420,65,Exec-managerial,7688,Husband,14,Male,Private,0,Kimberly,Ramos
421,20,?,0,Not-in-family,9,Female,?,0,Ashley,Green
422,45,Machine-op-inspct,0,Not-in-family,9,Male,Private,0,Ruben,Norris
423,60,Exec-managerial,0,Husband,9,Male,Self-emp-not-inc,0,Jane,Lawrence
424,40,Farming-fishing,0,Husband,4,Male,Private,0,Gabriela,Lester
425,60,Exec-managerial,7688,Husband,9,Male,Self-emp-inc,0,James,Simpson
426,40,Tech-support,0,Husband,13,Male,Private,0,Scott,Perry
427,65,Exec-managerial,7688,Husband,13,Male,Local-gov,0,Stacie,Pham
428,38,Exec-managerial,0,Not-in-family,12,Male,Private,0,Martin,Anderson
429,40,Handlers-cleaners,0,Not-in-family,10,Male,Federal-gov,0,Cameron,Hoffman
430,35,Exec-managerial,4101,Not-in-family,13,Male,Private,0,James,Clarke
431,40,Adm-clerical,0,Not-in-family,12,Female,Private,0,Jason,Watts
432,17,Exec-managerial,0,Not-in-family,10,Female,Private,0,Whitney,Ramirez
433,30,Adm-clerical,0,Unmarried,11,Female,Private,0,Erica,Garcia
434,60,Sales,0,Own-child,13,Female,Private,0,Benjamin,Cochran
435,25,Sales,0,Not-in-family,10,Female,Private,0,John,Bailey
436,45,Sales,0,Husband,13,Male,Private,0,Rhonda,Raymond
437,12,Priv-house-serv,0,Not-in-family,13,Female,Private,0,Ronald,Schultz
438,40,Other-service,0,Husband,9,Male,Private,0,Brian,Chavez
439,40,Farming-fishing,0,Not-in-family,10,Female,Private,0,Cassandra,Butler
440,40,Exec-managerial,0,Husband,9,Male,Self-emp-inc,0,Gina,Wade
441,40,Sales,0,Not-in-family,13,Male,Private,1564,Pamela,Crane
442,45,Exec-managerial,0,Husband,13,Male,Private,0,Gloria,Dudley
443,40,Prof-specialty,0,Husband,10,Male,Private,0,David,Tucker
444,40,Craft-repair,0,Husband,10,Male,State-gov,0,Courtney,Fletcher
445,40,Transport-moving,0,Not-in-family,3,Male,Self-emp-not-inc,0,Randy,Hayes
446,40,Machine-op-inspct,0,Unmarried,9,Male,Private,0,Sharon,Bell
447,40,Adm-clerical,0,Husband,9,Male,Private,0,Anthony,Wong
448,40,Prof-specialty,0,Own-child,13,Male,Private,0,Scott,Hamilton
449,40,Other-service,0,Own-child,9,Male,Private,2205,Barbara,Harvey
450,40,Other-service,0,Own-child,8,Male,Private,0,Stephanie,Meyer
451,45,Sales,0,Husband,13,Male,Private,0,Cory,Adams
452,40,Adm-clerical,0,Not-in-family,9,Female,Private,0,Adrian,Robbins
453,60,Prof-specialty,0,Husband,13,Male,Private,0,Allison,Frank
454,32,Tech-support,0,Not-in-family,6,Female,Private,0,Tina,Williams
455,40,Exec-managerial,0,Husband,10,Male,Self-emp-inc,1902,Jeffrey,Garcia
456,50,Exec-managerial,0,Own-child,9,Female,Private,0,Michael,Sloan
457,60,Craft-repair,0,Husband,9,Male,Private,0,Timothy,Mason
458,40,Farming-fishing,0,Husband,10,Male,Private,0,Erik,Owen
459,60,Exec-managerial,0,Husband,12,Male,Private,0,Melissa,Davis
460,60,Sales,14084,Not-in-family,10,Male,Private,0,John,Olson
461,20,?,0,Wife,8,Female,?,0,April,Smith
462,50,Sales,0,Husband,12,Male,Private,0,Andrea,Goodwin
463,40,Craft-repair,0,Husband,9,Male,Federal-gov,0,Toni,Thompson
464,40,Craft-repair,0,Own-child,9,Male,Private,0,Fernando,Jones
465,32,Prof-specialty,0,Wife,10,Female,Private,0,Kathryn,Dillon
466,42,Exec-managerial,0,Not-in-family,9,Male,Federal-gov,0,Alexandra,Perkins
467,20,Craft-repair,0,Own-child,7,Male,Private,0,David,Anderson
468,45,Tech-support,0,Husband,10,Male,Private,0,Scott,Christensen
469,40,Machine-op-inspct,0,Other-relative,9,Female,Private,0,Billy,Wang
470,90,Prof-specialty,0,Not-in-family,15,Male,State-gov,0,Robin,Walker
471,70,Exec-managerial,0,Husband,13,Male,Private,0,Luke,Smith
472,47,Craft-repair,0,Husband,10,Male,Private,0,Paul,Adams
473,40,Craft-repair,0,Husband,5,Male,Private,0,Kerry,Lyons
474,40,Craft-repair,0,Husband,10,Male,Local-gov,1740,John,Torres
475,40,Other-service,4386,Husband,,Male,Local-gov,0,Corey,Howard
476,40,Craft-repair,0,Husband,12,Male,Local-gov,0,Robert,Harrington
477,44,Machine-op-inspct,3456,Wife,4,Female,Private,0,Kayla,David
478,30,Sales,2907,Not-in-family,9,Male,Private,0,Carrie,Wolf
479,40,,0,Own-child,10,Female,,0,Jacob,Pitts
480,12,Other-service,0,Own-child,10,Female,Private,0,Scott,Moran
481,40,Handlers-cleaners,0,Husband,9,Male,Private,0,Barbara,Reed
482,40,Machine-op-inspct,0,Husband,7,Male,Private,0,Cory,Avila
483,46,Prof-specialty,0,Husband,14,Male,State-gov,0,Blake,Ali
484,40,Exec-managerial,0,Husband,10,Male,Private,0,Crystal,Miles
485,40,Craft-repair,0,Husband,9,Male,Private,0,Alyssa,Bishop
486,54,Exec-managerial,0,Husband,13,Male,Private,1848,Lisa,Kennedy
487,40,Machine-op-inspct,0,Husband,9,Male,Private,0,Mark,Villegas
488,40,Transport-moving,0,Not-in-family,9,Male,Local-gov,0,Jeffrey,Clark
489,40,Transport-moving,0,Wife,9,Female,Private,0,Ray,Miller
490,35,Other-service,0,Not-in-family,9,Female,Private,0,Mr.,Dylan
491,40,Prof-specialty,0,Not-in-family,14,Female,Private,0,Gregg,Fisher
492,50,Exec-managerial,0,Husband,9,Male,Private,0,Jessica,Collins
493,20,,0,Unmarried,16,Male,,0,Lindsey,Jenkins
494,40,Craft-repair,0,Husband,7,Male,Private,0,Jeremy,Hudson
495,1,Adm-clerical,0,Not-in-family,10,Female,Self-emp-not-inc,1944,Nicole,Allen
496,80,,0,Husband,15,Male,,0,Pamela,Keller
497,40,Prof-specialty,0,Not-in-family,9,Male,Private,0,Taylor,Walton
498,38,Craft-repair,0,Unmarried,9,Male,Private,0,Jean,Chavez
499,48,Craft-repair,0,Not-in-family,9,Male,Self-emp-not-inc,0,Wendy,Rocha
500,40,Tech-support,0,Unmarried,9,Female,Private,0,Samantha,Dunn
501,35,Other-service,0,Other-relative,6,Male,Private,0,Dennis,Waters
502,40,Exec-managerial,0,Unmarried,13,Female,Private,0,Robert,Chang
503,72,Other-service,0,Unmarried,13,Female,Federal-gov,0,Meredith,Stein
504,50,Farming-fishing,0,Own-child,9,Male,Self-emp-not-inc,0,Monique,Stewart
505,50,Exec-managerial,0,Husband,12,Male,Self-emp-inc,0,Eric,Thornton
506,40,Craft-repair,0,Husband,9,Male,Private,0,Kristin,Moody
507,45,Other-service,0,Not-in-family,11,Male,Private,0,Shane,Weeks
508,35,Other-service,0,Own-child,9,Male,Private,0,Pam,Russell
509,50,Exec-managerial,0,Husband,13,Male,Private,0,Douglas,Sullivan
510,60,,3103,Wife,13,Female,,0,James,Jordan
511,50,Exec-managerial,0,Not-in-family,9,Female,Private,0,Robert,Ford
512,40,Other-service,0,Not-in-family,7,Female,Self-emp-not-inc,0,Joyce,Lucas
513,25,Exec-managerial,0,Other-relative,10,Male,Self-emp-not-inc,0,Crystal,Contreras
514,40,Adm-clerical,0,Other-relative,10,Female,Private,0,Taylor,Martin
515,40,Protective-serv,0,Husband,,Male,Local-gov,0,Jennifer,Barber
516,40,Craft-repair,0,Husband,9,Male,Self-emp-not-inc,0,Vanessa,Allen
517,40,Exec-managerial,0,Husband,9,Male,State-gov,0,Joseph,Salas
518,25,Exec-managerial,0,Not-in-family,9,Male,Private,0,Robert,Evans
519,40,Adm-clerical,0,Unmarried,9,Female,Private,0,Theresa,Wise
520,50,Craft-repair,0,Own-child,9,Male,Private,0,Marcus,Campbell
521,50,Prof-specialty,0,Husband,13,Male,Self-emp-not-inc,0,Jessica,Burnett
522,40,Sales,0,Own-child,9,Male,Private,0,Larry,Burton
523,40,Exec-managerial,0,Husband,10,Male,Private,0,Victoria,Sullivan
524,40,Adm-clerical,0,Own-child,12,Female,Private,0,Ronald,Joseph
525,40,Adm-clerical,0,Not-in-family,9,Female,Private,0,Mikayla,Willis
526,35,Adm-clerical,0,Other-relative,9,Male,Federal-gov,0,Glenn,Frye
527,40,Craft-repair,0,Own-child,9,Male,Private,0,Ann,Cook
528,20,Exec-managerial,0,Not-in-family,12,Male,Private,0,Pamela,Cruz
529,29,Exec-managerial,0,Unmarried,9,Female,Private,0,Holly,Tran
530,60,Farming-fishing,0,Husband,11,Male,Self-emp-not-inc,0,Gabrielle,Scott
531,60,Adm-clerical,0,Husband,,Male,Private,0,Robert,Bowen
532,60,Craft-repair,0,Husband,9,Male,Private,0,Claudia,Hernandez
533,35,Other-service,0,Husband,9,Male,Private,0,Earl,Garcia
534,37,Machine-op-inspct,0,Wife,,Female,Private,0,Carol,Brown
535,45,Other-service,0,Husband,9,Male,Private,0,David,Rush
536,40,Prof-specialty,0,Not-in-family,13,Female,Private,0,Karen,Myers
537,40,Craft-repair,0,Husband,4,Male,Private,0,Michael,Warren
538,40,Craft-repair,0,Own-child,9,Male,Private,0,Claire,Allen
539,40,Machine-op-inspct,0,Own-child,9,Female,Private,0,Kimberly,Day
540,40,Prof-specialty,0,Not-in-family,13,Female,Private,0,Kylie,Lopez
541,80,Tech-support,0,Own-child,10,Female,State-gov,0,Corey,Caldwell
542,35,Sales,0,Unmarried,9,Female,Private,0,Jason,Stanley
543,40,Craft-repair,0,Not-in-family,9,Male,Private,0,Megan,Vega
544,40,Machine-op-inspct,0,Not-in-family,10,Female,Private,0,Kevin,Hutchinson
545,2,?,15024,Wife,14,Female,?,0,Robert,Rios
546,40,Craft-repair,0,Husband,9,Male,Local-gov,0,Michael,Carr
547,32,Sales,0,Own-child,10,Female,Federal-gov,0,Johnathan,Mason
548,40,Prof-specialty,0,Not-in-family,13,Female,Private,0,Michelle,Goodman
549,60,Craft-repair,0,Not-in-family,9,Male,Private,0,Jeffrey,Carrillo
550,40,Exec-managerial,5178,Husband,13,Male,Federal-gov,0,William,Boyd
551,40,Adm-clerical,0,Other-relative,9,Female,Private,0,Antonio,Lewis
552,40,Adm-clerical,0,Own-child,9,Male,Private,0,Ray,Frye
553,40,Craft-repair,0,Husband,5,Male,Self-emp-not-inc,0,Jacob,Snyder
554,38,Adm-clerical,0,Other-relative,10,Female,Federal-gov,0,Brenda,Mccarty
555,12,?,0,Not-in-family,9,Female,?,0,Jordan,Myers
556,6,Other-service,0,Own-child,6,Male,Private,0,Antonio,Bailey
557,18,Adm-clerical,0,Unmarried,10,Female,Local-gov,0,Laura,Austin
558,38,Exec-managerial,0,Not-in-family,7,Female,Private,0,Alexandra,Houston
559,40,Prof-specialty,0,Husband,14,Male,Local-gov,0,Teresa,Pena
560,40,Craft-repair,0,Husband,9,Male,Private,0,Sherri,Cruz
561,40,Craft-repair,0,Husband,9,Male,Private,0,Logan,Young
562,55,Handlers-cleaners,0,Unmarried,9,Male,Private,0,Adam,Mills
563,45,Exec-managerial,0,Unmarried,14,Female,Private,323,Anna,Martinez
564,40,Craft-repair,0,Not-in-family,11,Female,Private,0,Anthony,Wise
565,40,Exec-managerial,0,Not-in-family,13,Female,Private,0,Angela,Gutierrez
566,40,Tech-support,0,Husband,13,Male,Private,0,William,Brooks
567,40,Protective-serv,0,Own-child,9,Male,Private,0,James,Ramsey
568,40,Prof-specialty,0,Husband,10,Male,Private,0,Kyle,Edwards
569,40,Machine-op-inspct,0,Husband,9,Male,Private,1573,Amy,Booker
570,50,Adm-clerical,0,Unmarried,11,Female,Private,0,Wendy,Ryan
571,15,?,4386,Husband,13,Male,?,0,Matthew,Aguirre
572,24,Prof-specialty,0,Unmarried,15,Female,Local-gov,0,Vanessa,Galloway
573,60,Craft-repair,0,Husband,10,Male,Self-emp-not-inc,0,Laura,Dawson
574,40,Exec-managerial,0,Not-in-family,14,Male,Federal-gov,0,Laura,Bradley
575,40,Other-service,0,Husband,1,Male,Private,0,Wendy,Smith
576,40,Machine-op-inspct,0,Own-child,10,Male,Federal-gov,0,Yvonne,Morton
577,99,Exec-managerial,0,Husband,10,Male,Self-emp-inc,0,Kelly,Thomas
578,44,Exec-managerial,0,Own-child,9,Male,Private,0,Stuart,Henry
579,48,Handlers-cleaners,0,Other-relative,9,Female,Private,0,Kenneth,Mcdowell
580,35,Exec-managerial,0,Wife,10,Female,Private,0,Morgan,Gilbert
581,42,Machine-op-inspct,0,Unmarried,4,Female,Private,0,Shannon,Jackson
582,40,?,0,Husband,10,Male,?,0,Anne,Sandoval
583,40,Prof-specialty,15024,Husband,14,Male,Local-gov,0,Calvin,White
584,40,Adm-clerical,0,Not-in-family,9,Male,Federal-gov,0,Philip,Berger
585,66,Sales,0,Unmarried,9,Male,Self-emp-not-inc,0,Stephanie,Wolfe
586,40,Craft-repair,0,Husband,9,Male,Private,0,Anthony,Sanchez
587,60,Prof-specialty,0,Own-child,13,Female,Local-gov,0,Andrew,Martinez
588,40,Exec-managerial,7688,Husband,13,Male,Self-emp-inc,0,David,Guerrero
589,50,Prof-specialty,0,Husband,16,Male,State-gov,0,Shaun,Sullivan
590,40,Prof-specialty,0,Not-in-family,10,Female,Federal-gov,0,Kyle,Brady
591,56,Tech-support,0,Husband,11,Male,Private,0,David,Farrell
592,40,Exec-managerial,0,Not-in-family,13,Female,Private,0,Kyle,Mendoza
593,30,Adm-clerical,0,Own-child,10,Male,Private,0,Keith,Vaughn
594,30,Adm-clerical,0,Own-child,10,Female,Private,0,Christopher,Brown
595,30,Sales,0,Own-child,7,Female,Private,0,Jackie,Griffith
596,40,Exec-managerial,0,Not-in-family,13,Female,Private,0,Daisy,Kennedy
597,20,Sales,0,Own-child,7,Male,Private,0,Dr.,Faith
598,40,Handlers-cleaners,0,Husband,4,Male,Private,0,Jacob,Richardson
599,40,Transport-moving,0,Husband,9,Male,Local-gov,0,Ashley,Bartlett
600,40,Machine-op-inspct,0,Not-in-family,9,Male,Private,0,Alison,Singleton
601,40,Tech-support,0,Husband,9,Male,Private,0,Christina,Turner
602,40,Machine-op-inspct,0,Unmarried,9,Male,Private,0,Kelli,Sullivan
603,38,Adm-clerical,0,Not-in-family,12,Male,Local-gov,0,Chase,Clark
604,65,Sales,0,Husband,9,Male,Private,0,Matthew,Cortez
605,38,Adm-clerical,0,Wife,13,Female,Private,0,Dawn,Duran
606,40,Adm-clerical,0,Not-in-family,10,Female,Private,0,Kristen,Best
607,99,Exec-managerial,0,Husband,10,Male,Private,0,Annette,Arroyo
608,40,Tech-support,0,Unmarried,11,Female,Private,0,Edward,Bautista
609,40,Craft-repair,0,Husband,7,Male,Private,0,Diana,Howell
610,40,Exec-managerial,0,Husband,10,Male,Private,1902,Miss,Wendy
611,40,Craft-repair,0,Own-child,9,Male,Private,0,Wesley,Clay
612,4,Other-service,0,Wife,,Female,Private,0,Steven,Haney
613,50,Prof-specialty,0,Not-in-family,13,Female,Self-emp-inc,0,Walter,Frazier
614,50,Exec-managerial,0,Husband,14,Male,Private,0,Glenn,Washington
615,32,Adm-clerical,0,Own-child,13,Female,Private,0,Kevin,Sampson
616,45,Craft-repair,0,Husband,10,Male,Private,0,Ronald,Dillon
617,25,Other-service,0,Own-child,10,Male,Private,0,Amy,Moran
618,45,Transport-moving,0,Not-in-family,6,Male,Private,0,Thomas,Gentry
619,48,Other-service,0,Not-in-family,9,Male,Private,0,Carla,Cain
620,5,?,0,Husband,9,Male,?,0,Andrea,Ryan
621,40,Exec-managerial,2174,Not-in-family,13,Female,Federal-gov,0,Jason,Gilbert
622,9,Prof-specialty,0,Husband,15,Male,Self-emp-not-inc,0,William,Goodwin
623,40,Exec-managerial,0,Husband,9,Male,Private,0,Joshua,Bauer
624,45,Farming-fishing,0,Unmarried,9,Male,Self-emp-not-inc,0,Nicholas,Moon
625,40,Handlers-cleaners,0,Not-in-family,9,Male,Private,0,Caleb,Miller
626,50,Prof-specialty,0,Husband,13,Male,Local-gov,0,Whitney,White
627,6,Other-service,0,Not-in-family,5,Male,Private,0,Stephanie,Jordan
628,40,Exec-managerial,0,Husband,10,Male,Private,0,Timothy,Bell
629,34,Other-service,0,Not-in-family,10,Female,Private,0,Latasha,Campbell
630,40,Machine-op-inspct,0,Husband,9,Male,Private,0,Mrs.,Kimberly
631,10,Exec-managerial,0,Husband,15,Male,Self-emp-not-inc,0,Michael,Stanley
632,40,Other-service,0,Husband,9,Male,Private,0,Randall,Aguilar
633,40,Adm-clerical,0,Unmarried,9,Female,Local-gov,0,Brooke,Avila
634,40,Exec-managerial,0,Husband,14,Male,Private,0,Corey,Bray
635,40,Sales,0,Husband,6,Male,Private,0,Michele,Johnson
636,49,Sales,0,Not-in-family,10,Female,Private,0,Kelly,Scott
637,20,Sales,0,Own-child,9,Male,Private,0,Tracy,Ellis
638,55,Craft-repair,0,Not-in-family,7,Male,Private,0,Danielle,Jordan
639,55,Craft-repair,0,Husband,13,Male,Self-emp-not-inc,0,Robyn,Ruiz
640,40,Adm-clerical,0,Husband,12,Male,Self-emp-not-inc,0,Joseph,Cox
641,38,,0,Husband,10,Male,,0,Greg,Richardson
642,40,Handlers-cleaners,0,Own-child,10,Male,Private,0,Andre,Bowman
643,20,Sales,0,Own-child,10,Female,Private,0,Michelle,Mcdonald
644,40,Machine-op-inspct,0,Husband,10,Male,Private,0,Crystal,Holmes
645,20,Adm-clerical,0,Own-child,10,Female,Private,0,Jennifer,Lutz
646,35,Craft-repair,2635,Husband,5,Male,Private,0,Phillip,Anderson
647,12,Adm-clerical,0,Not-in-family,9,Female,Local-gov,0,Micheal,Briggs
648,40,Prof-specialty,0,Unmarried,14,Female,Local-gov,0,Peter,Thomas
649,20,?,0,Wife,13,Female,?,1902,Samantha,Ray
650,40,Tech-support,0,Own-child,13,Male,Federal-gov,0,Christina,Sawyer
651,60,Prof-specialty,0,Husband,9,Male,State-gov,0,Theresa,Acevedo
652,40,?,15024,Other-relative,8,Female,?,0,Ann,Terry
653,40,Adm-clerical,0,Own-child,10,Female,Federal-gov,0,Marc,Myers
654,20,Other-service,0,Not-in-family,5,Female,Private,0,Matthew,Khan
655,40,Tech-support,0,Unmarried,11,Female,Private,625,Barbara,Coleman
656,25,Exec-managerial,0,Own-child,12,Male,Private,0,Mrs.,Gabriella
657,60,Prof-specialty,0,Unmarried,14,Female,Local-gov,0,Erin,Bowman
658,30,Other-service,0,Husband,9,Male,Private,0,Felicia,Stewart
659,40,Adm-clerical,0,Not-in-family,9,Female,Private,0,Denise,Perez
660,42,Machine-op-inspct,0,Not-in-family,10,Male,Private,0,Anita,Skinner
661,50,Farming-fishing,0,Unmarried,4,Female,Without-pay,0,Sherry,Lane
662,50,Machine-op-inspct,0,Husband,9,Male,Private,0,Mr.,Eric
663,40,Machine-op-inspct,0,Own-child,9,Female,Private,0,Shawn,Norris
664,21,Other-service,0,Unmarried,4,Female,Private,0,Jacqueline,Lane
665,40,Craft-repair,7298,Husband,8,Male,Private,0,Sandra,James
666,55,Transport-moving,0,Husband,9,Male,Private,0,Jordan,Mccoy
667,40,Adm-clerical,0,Other-relative,10,Male,Local-gov,0,Eric,Morales
668,50,Sales,0,Husband,10,Male,Private,0,Brandy,Larsen
669,47,Other-service,0,Not-in-family,10,Female,Private,0,Vincent,Clayton
670,40,Handlers-cleaners,0,Unmarried,6,Female,Private,0,Justin,Owens
671,50,Craft-repair,0,Husband,9,Male,Private,0,Jennifer,Holt
672,40,Prof-specialty,0,Husband,13,Male,Private,0,Jeremy,Casey
673,40,Sales,0,Husband,9,Male,Private,0,Gwendolyn,Parsons
674,40,Prof-specialty,0,Husband,10,Male,Private,0,Jacqueline,Savage
675,40,Handlers-cleaners,0,Own-child,9,Female,Private,0,Charles,Booth
676,36,Other-service,0,Husband,4,Male,Private,0,Jon,Banks
677,40,Sales,0,Wife,9,Female,Self-emp-not-inc,0,Phillip,Phillips
678,40,Sales,0,Own-child,10,Female,Self-emp-inc,0,Michaela,Wagner
679,60,Sales,0,Husband,14,Male,Private,0,Sarah,Suarez
680,45,Exec-managerial,0,Not-in-family,10,Male,Private,0,Kelly,Burnett
681,35,Other-service,0,Own-child,9,Male,Private,0,Erin,Dennis
682,40,Adm-clerical,0,Other-relative,,Male,Private,0,Susan,Thomas
683,15,Prof-specialty,0,Own-child,10,Male,Private,0,Kyle,Mitchell
684,25,Other-service,0,Unmarried,5,Female,Private,0,Edwin,Dominguez
